dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
CBF,sbd,sliding,0.5328517716212267,0.527995551007793,0.8809648000001289,42,5,noise,0.8,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.21860292710604035,0.2717812722428179,36.7786216999998,42,5,noise,0.8,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.6809464782969743,0.6796721812154317,0.7179134000000431,42,6,noise,0.8,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2355358422364101,0.294214136162873,37.99517220000007,42,6,noise,0.8,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.3915846675774834,0.42333152682154895,0.8334356999998818,42,7,noise,0.8,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.17192611086320775,0.21856293136032517,39.97524300000009,42,7,noise,0.8,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.5328517716212267,0.527995551007793,0.799039399999856,42,8,noise,0.8,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.2268894282025319,0.2882209141655917,38.90446949999978,42,8,noise,0.8,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.5328517716212267,0.5279955510077932,0.7493411000000378,42,9,noise,0.8,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.22331238347226187,0.28580404020718403,29.651545199999873,42,9,noise,0.8,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
