dataset,measure,paradigm,measure_params,clustering_params,ari,nmi,runtime,seed,perturbation_type,perturbation_level,n_samples,series_length,k
Symbols,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": 120}",0.6535403133884095,0.8124449721710023,7.907673899986548,10,none,0,720,398,6
Symbols,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 720, ""t"": 220, ""window_size"": 40, ""window_step"": 10}","{""k"": 6, ""n_samples"": 720, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": 120}",0.5453042896745877,0.6507047244813942,96.54286430000502,10,none,0,720,398,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.2462411753648453,0.349269374318043,3.4743992000003345,1,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.222634217743456,0.3254972257642098,41.592839799996,1,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.21559707190988442,0.282344490678033,3.526013499998953,2,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.2318289473265152,0.2882617104763327,41.60605289999512,2,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.25305439686064596,0.3258157857029535,3.563097699996433,3,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.16558257784790203,0.22936287099218275,41.28343969999696,3,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.27055349966573505,0.3396654360714217,3.588160600003903,4,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.18027752260765176,0.2452843529151253,40.73981410000124,4,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.23647447829003437,0.32355916651274585,3.5188990000024205,5,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.18314075370507163,0.22960074880291975,41.61628370000108,5,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.38637081923550837,0.4470439061506106,3.5332421000057366,6,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.2692621101064052,0.303640177170187,42.726599999994505,6,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.26533535931826613,0.3368503528956384,3.5320595999946818,7,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.2263939491092051,0.2963996576034933,41.55234160000691,7,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.3091183659697935,0.38410959427137803,3.555747299993527,8,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.21036832970776354,0.2750048983182879,42.58861310000066,8,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.3128395858504997,0.3766211863268428,3.5987468999956036,9,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.30383426639978345,0.3922977705866269,42.57061219999741,9,none,0,442,427,6
OSULeaf,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.2088435412682804,0.2796350117816534,3.540831899998011,10,none,0,442,427,6
OSULeaf,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 442, ""t"": 220, ""window_size"": 43, ""window_step"": 10}","{""k"": 6, ""n_samples"": 442, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.23729311121729466,0.30789813342534567,42.56945179999457,10,none,0,442,427,6
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": 150}",0.02037470841241099,0.01808355791770558,3.1488414999912493,1,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": 150}",0.0039238383161649265,0.006902202077499439,18.141271000000415,1,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": 150}",0.02037470841241099,0.01808355791770558,3.2280367000057595,2,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": 150}",0.018050044358385982,0.03964738578207306,21.923746900007245,2,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": 150}",0.04552116983383103,0.04069641166703784,3.256252699997276,3,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": 150}",0.0011519204739398126,0.003272459728810782,33.328570899990154,3,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": 150}",0.05176373012012705,0.05025914348662114,3.1720312999968883,4,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": 150}",0.018050044358385982,0.03964738578207306,34.21792949999508,4,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": 150}",0.04552116983383103,0.04069641166703784,3.3700574999966193,5,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": 150}",-0.000463516978322677,0.0020850619815914215,34.011928199994145,5,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": 150}",0.04552116983383103,0.04069641166703784,3.2714944999897853,6,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": 150}",0.0011632415664986429,0.0032878054014800393,25.785027700010687,6,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": 150}",0.05176373012012705,0.05025914348662114,3.127593800003524,7,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": 150}",0.019932514117127192,0.04248862572887831,16.971389899990754,7,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": 150}",0.02037470841241099,0.01808355791770558,3.1787445999943884,8,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": 150}",-0.0021976681392852715,0.0008158740986182512,17.01455390000774,8,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": 150}",0.003932752373422899,0.03909287526407262,3.168765100010205,9,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": 150}",0.016193157793809546,0.03482636856887437,17.155322999999044,9,none,0,300,720,2
Computers,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": 150}",0.004662915762369584,0.006706384715648841,3.1477902000042377,10,none,0,300,720,2
Computers,idk,distributional,"{""no_window_threshold"": 0, ""psi"": 300, ""t"": 220, ""window_size"": 72, ""window_step"": 18}","{""k"": 2, ""n_samples"": 300, ""no_window_threshold"": 0, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": 150}",0.018050044358385982,0.03964738578207306,16.80104140000185,10,none,0,300,720,2
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.20104138603522306,0.4209241927210812,4.178708399998868,1,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 1, ""samples_per_class"": null}",0.3622001186047765,0.5710248939496907,11.777777600000263,1,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.20789269348341408,0.4342138109811683,4.224421300001268,2,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 2, ""samples_per_class"": null}",0.3836199624623041,0.5706523323826144,9.04643809999834,2,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.18476599085104184,0.4089965666331817,4.154785800001264,3,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 3, ""samples_per_class"": null}",0.299221276297808,0.5152459738223741,7.719710900000791,3,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.14648392953449788,0.37077413275515697,4.0522407999997085,4,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 4, ""samples_per_class"": null}",0.3323624736920878,0.5471127907816261,7.7177214000003005,4,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.17152982053302804,0.35887734128692944,4.064968700000463,5,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 5, ""samples_per_class"": null}",0.3164614204728294,0.5288612564543108,7.726086500002566,5,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.2123623655234847,0.4239130631449222,4.067118099999789,6,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 6, ""samples_per_class"": null}",0.33809944465691,0.5447062039052478,7.724806099999114,6,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.12352594937993465,0.337687172949683,5.026627899998857,7,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 7, ""samples_per_class"": null}",0.3050593538068483,0.5478575954918653,7.702517000001535,7,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.16684320314874207,0.3763097851670515,4.034869300001446,8,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 8, ""samples_per_class"": null}",0.34259152426611494,0.5365240532465272,7.769492100000207,8,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.1961186784631304,0.4259282191725438,3.135388200000307,9,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 9, ""samples_per_class"": null}",0.39567647544651996,0.5821622477841352,7.739954699998634,9,none,0,200,1460,10
ACSF1,sbd,sliding,"{""backend"": ""reference"", ""candidate_k"": 20, ""coarse_method"": ""paa"", ""n_jobs"": -1, ""paa_segments"": 32, ""standardize"": false}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.207619130005572,0.42833982772583334,3.1441190999976243,10,none,0,200,1460,10
ACSF1,idk,distributional,"{""no_window_threshold"": 96, ""psi"": 200, ""t"": 220, ""window_size"": 146, ""window_step"": 36}","{""k"": 10, ""n_samples"": 200, ""no_window_threshold"": 96, ""normalize"": true, ""random_state"": 10, ""samples_per_class"": null}",0.3316632972268786,0.5518619632025937,7.757893000001786,10,none,0,200,1460,10
